Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
47381,dbe1de9b04777a1c1bf05fd0aeebde9a,7e3d0bdae94ced9282a9d4b50381e489,Not Available,"I bought the product via phone, and at the time of purchase the product was available. After the purchase I was notified that the product was out of stock, now I am without the product and it was credited to my invoice","I bought the product via phone, and at the time of purchase the product was available. After the purchase I was notified that the product was out of stock, now I am without the product and it was credited to my invoice",Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47382,ab4d0987c77bb6437a463c0b0af774e9,d2a09ac205127f576265837b686126c4,Not Available,the product has not yet arrived.,the product has not yet arrived.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47383,39f0fe1c2222cc91a2c126338ffd0a77,72776459aedbf0e792a2ecf498de7441,Not Available,"The purchase was made of a product with value x, the merchandise received was of a much lower value than requested. I was dissatisfied with the store because it was a gift I was going to give.","The purchase was made of a product with value x, the merchandise received was of a much lower value than requested. I was dissatisfied with the store because it was a gift I was going to give.",Positive,0.44,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47385,9b53b66ca7d27b4c0ccf5ba89af00bd0,a26b3349b3f062aa89fe6e0aa8f51f7a,Not Available,"Good price, and good quality. Tested by Inmetro.","Good price, and good quality. Tested by Inmetro.",Positive,0.7,Price/Value,"Price/Value, Product Quality",Positive sentiment; mentions 'price' related to price/value.
47386,23d4f61b839ef6570d6bc7210be91d8b,8c66a7eceb2c4b202c3dfe47814d03a3,IT TOOK TOO LONG,DESPITE THE DELAY GOOD PRODUCT,IT TOOK TOO LONG - DESPITE THE DELAY GOOD PRODUCT,Negative,-0.114,Delivery Delay,"Delivery Delay, Product Quality","Negative sentiment; mentions 'delay, took too long' related to delivery delay."
47389,ebcbb18b74dceba21fd6740890cdfb5c,eb0aa28d42fb645ad374d72a3025a1e0,Not Available,I was very pleased with the product and the speed of delivery.,I was very pleased with the product and the speed of delivery.,Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'very pleased' related to positive experience.
47392,eac9a6eb5ffd533239d332b2171c7bcb,646a9fcd33a03f94f6400a87125785b9,Not Available,I indicate! good products excellent service and delivery!,I indicate! good products excellent service and delivery!,Positive,0.801,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'good product' related to product quality.
47394,45af143724bdd26ce96b34fbb2d98f0c,83d450502e14d5b86bb51ba7b6532864,Not Available,Arrived on time and the product was excellent,Arrived on time and the product was excellent,Positive,0.572,Delivery Speed,"Delivery Speed, Positive Experience",Positive sentiment; mentions 'on time' related to delivery speed.
47395,c2247ce3e3a6ca4c1db27476588f6a58,b4f074dd331e3b30be0b5dc76a7ae3fc,Very reliable,Not Available,Very reliable - Not Available,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47396,5965b589a33443dd1f820eb7df39762a,d0426ebd83e70c1222b50b18d4aed651,Not Available,"Arrived earlier than expected, product is beautiful and perfect.","Arrived earlier than expected, product is beautiful and perfect.",Positive,0.823,Positive Experience,Positive Experience,"Positive sentiment; mentions 'beautiful, perfect' related to positive experience."
47397,a00de27f9585ad0dcde9842ad65a43a7,235ee087eff9c5c28c670fd654291974,excellent,everything is OK!!!,excellent - everything is OK!!!,Positive,0.678,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47400,2e6e6de992c5567f41aa94497d505e77,b09cec7f64ef4f73e0dce0ae3d1ba31a,Satisfaction,"Everything correct, I recommend the store, excellent product.","Satisfaction - Everything correct, I recommend the store, excellent product.",Positive,0.844,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'excellent, recommend' related to positive experience."
47406,e1d90e4b5616214b451c589d55a6914c,4c658c57eec5b283fe5b176e59d8f628,Not Available,"I really liked the product I bought, it met all my expectations!","I really liked the product I bought, it met all my expectations!",Positive,0.524,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47409,3365749860804a01bf35b50fffcfe842,cb1c98c1c9c5c963227d9ecc3e17a1be,Not Available,"Product and store met my expectations. Great product, worked perfectly and arrived on time.","Product and store met my expectations. Great product, worked perfectly and arrived on time.",Positive,0.852,Delivery Speed,"Delivery Speed, Positive Experience",Positive sentiment; mentions 'on time' related to delivery speed.
47418,0b584b729bdfec204ec2aa5d21d6ca56,63fece601f7ef9a3d20a166e3ade1912,Not Available,sim,sim,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47419,594d743c86778bb2e583167a751f3daa,6dbbe5e3856ea021d79aa6fe96cbbee8,Not Available,"Thank you for delivering before the date. It was perfect, it arrived on the eve of children's day.
Sensational!!!
Congratulations","Thank you for delivering before the date. It was perfect, it arrived on the eve of children's day.
Sensational!!!
Congratulations",Positive,0.9,Positive Experience,Positive Experience,"Positive sentiment; mentions 'congratulations, perfect' related to positive experience."
47420,81260078ee8b33f713aa199a395e1a0b,2f8b6098e53b908d640e84b91f5650e8,very good,Not Available,very good - Not Available,Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
47421,62bc181a6d897eba7057bb531ea5f094,51f8d7ba9221dc818368c967e4beded3,Not Available,Excellent service and delivery on time. I recommend!,Excellent service and delivery on time. I recommend!,Positive,0.757,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'excellent, recommend' related to positive experience."
47423,bef797897a2dddfbb08f9dff9c5ef7b7,c0890980df6af6af4f6864c08fba5406,Perfect,Great job highly recommend,Perfect - Great job highly recommend,Positive,0.891,Positive Experience,Positive Experience,"Positive sentiment; mentions 'great, perfect, recommend' related to positive experience."
47425,cec3548a1677f74061b3802ecdb9e593,7d88ef92c192f014911417252bf7a2f3,Not Available,"The delay was not the company's fault, it was the mail, excellent quality merchandise, I recommend it","The delay was not the company's fault, it was the mail, excellent quality merchandise, I recommend it",Positive,0.732,Positive Experience,"Delivery Delay, Product Quality, Positive Experience","Positive sentiment; mentions 'excellent, recommend' related to positive experience."
47426,358062b4847c9e2ce76ba4895d0f6625,b29a17c2cda48904a90f65646c335255,great,"very good, I recommend.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., .,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., .,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,. ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,","great - very good, I recommend.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., .,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., .,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,. ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,",Positive,0.877,Positive Experience,Positive Experience,"Positive sentiment; mentions 'great, recommend, very good' related to positive experience."
47430,4d6654ead4a57a151e3df6fb20052675,b10ddf87a3c5262ef7eb2d612465ff1c,Not Available,"Very good, I recommend","Very good, I recommend",Positive,0.715,Positive Experience,Positive Experience,"Positive sentiment; mentions 'recommend, very good' related to positive experience."
47435,3e0b3c646992114caf984bb1987e23ea,d6f453c2b269beee4f05126c61e08bdc,Not Available,Expected a bigger watch but oh well.,Expected a bigger watch but oh well.,Positive,0.392,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47436,94aa7cffedc2aed45e67a865fe6ec0f9,8a5a80260a077272a54b849b5306e8d7,Not Available,I still haven't received my product and I don't have a review.,I still haven't received my product and I don't have a review.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'haven't received' related to delivery delay.
47438,83e6338b5cf25dcf222551cb8da8d0d6,28671c25ae167e595e89211ffb6de5f2,Not Available,"They made me wait more than 20 days to say that the product would not come, it took more than 2 days to approve a purchase, already being a stark card customer. A lot of disrespect for the customer.","They made me wait more than 20 days to say that the product would not come, it took more than 2 days to approve a purchase, already being a stark card customer. A lot of disrespect for the customer.",Negative,-0.421,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47440,b50950170914e4e305ce324278513006,4be4a1c87b3d583d0b014f4f16d48ab5,Not Available,"product, great, I loved it, beautiful, not to mention that it was delivered on time correctly.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx","product, great, I loved it, beautiful, not to mention that it was delivered on time correctly.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",Positive,0.917,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'beautiful, great, loved' related to positive experience."
47442,3ba1f632cf89a08caf9837999bf827ef,38f159e1308f0fbbd6d674adc93b7fee,Not Available,all very well,all very well,Positive,0.338,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47443,758888bc05afa2d25b8ebd3c47020016,32fa9ae8bb200f6e9bd3a226771c45d3,crumpled and incomplete,"The lamps came badly packaged, so they were crumpled. The little cups that hide the wire in the base did not come.","crumpled and incomplete - The lamps came badly packaged, so they were crumpled. The little cups that hide the wire in the base did not come.",Negative,-0.548,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47446,1ea3da4089dbf00ee630fbf1f77de978,65a27b8ab0c3ef1cbcffbb3ebd19032a,Not Available,excellent products,excellent products,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47450,3ec09614b4f70768683f64a1aea0a3a8,139af598eda5cc4738cb5d76bde2d738,Perfect,It arrived before the deadline.,Perfect - It arrived before the deadline.,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'perfect' related to positive experience.
47458,4f259869d5c650af6f847b027032515b,da019fba5d8be9427b00678f9cc80f51,Not Available,I would only recommend that so far I am dissatisfied with the delay in delivery,I would only recommend that so far I am dissatisfied with the delay in delivery,Negative,-0.34,Delivery Delay,"Delivery Delay, Positive Experience",Negative sentiment; mentions 'delay' related to delivery delay.
47461,ada32a7778f9bfa7e805008da5f02d50,a49e16a5cdf1e2320bf8ac81deef225f,Not Available,"I already sent the cancellation and return request, as I paid for the Kraken 7.1 V2 and received the Kraken 7.1 Chroma on average 200 reais cheaper","I already sent the cancellation and return request, as I paid for the Kraken 7.1 V2 and received the Kraken 7.1 Chroma on average 200 reais cheaper",Neutral,0.0,Return/Refund,Return/Refund,Neutral sentiment; mentions 'return' related to return/refund.
47462,b0a2ec49c45ae3f6241044d9434ce3b2,c40a24ec98217d21314be25e8d9d7222,Not Available,Product as I expected,Product as I expected,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
